Ticker,Idea,StockPrice,StockPriceDevelopment,MarketCap,Volume
ZBH,"Zimmer Biomet Holdings, Inc., together with its subsidiaries, operates as a medical technology company in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company designs, manufactures, and markets orthopaedic reconstructive products, such as knee and hip products; S.E.T. products, including sports medicine, biologics, foot and ankle, extremities, and trauma products; craniomaxillofacial and thoracic products comprising face and skull reconstruction products, as well as products that fixate and stabilize the bones of the chest to facilitate healing or reconstruction after open heart surgery, trauma, or for deformities of the chest. It also offers robotic, surgical, and bone cement products. The company's products and solutions are used to treat patients suffering from disorders of, or injuries to, bones, joints, or supporting soft tissues. It serves orthopaedic surgeons, neurosurgeons, hospitals, stocking distributors, healthcare dealers, and other specialists, as well as agents, healthcare purchasing organizations, or buying groups. The company was formerly known as Zimmer Holdings, Inc. and changed its name to Zimmer Biomet Holdings, Inc. in June 2015. Zimmer Biomet Holdings, Inc. was founded in 1927 and is headquartered in Warsaw, Indiana.",127.5,-11.980563722825742,22273472512.0,1455003.0
ZBRA,"Zebra Technologies Corporation, together with its subsidiaries, provides enterprise asset intelligence solutions in the automatic identification and data capture solutions industry worldwide. It operates in two segments, Asset Intelligence & Tracking and Enterprise Visibility & Mobility. The company designs, manufactures, and sells printers, which produce labels, wristbands, tickets, receipts, and plastic cards; dye-sublimination thermal card printers, which produce images which are used for personal identification, access control, and financial transactions; RFID printers that encode data into passive RFID transponders; accessories and options for our printers, including vehicle mounts and battery chargers; stock and customized thermal labels, receipts, ribbons, plastic cards, and RFID tags for printers; and temperature-monitoring labels primarily used in vaccine distribution. It also provides various maintenance, technical support, repair, and managed and professional services; real-time location systems and services; and tags, sensors, exciters, middleware software, and application software; as well as physical inventory management solutions, and rugged tablets and enterprise-grade mobile computing products and accessories. In addition, the company offers barcode scanners, RFID readers, industrial machine vision cameras, and fixed industrial scanners, workforce management solutions, workflow execution and task management solutions, and prescriptive analytics solutions, as well as communications and collaboration solutions. It also provides cloud-based software subscriptions and robotics automation solutions. The company serves retail and e-commerce, manufacturing, transportation and logistics, healthcare, public sector, and other industries through direct sales force, and network of channel partners. The company was founded in 1969 and is headquartered in Lincolnshire, Illinois.",256.4100036621094,-1.0534887829005477,10934565888.0,355820.0
ZCMD,"Zhongchao Inc. provides healthcare information, education, and training services in the People's Republic of China. The company offers online and onsite health information services, healthcare education programs, and healthcare training products, including clinical practice training, open classes of popular medical topics, interactive case studies, academic conference and workshops, continuing education courses, and articles and short videos with educational healthcare content. It also provides customized medical courses and medical training services; and patient management services through online platform under the Zhongxun brand. The company operates through its mdmooc.org online platform under the MDMOOC brand; and Sunshine Health Forums, a Wechat subscription account and mobile app. It serves enterprises, non-for-profit organizations, and medical journals, as well as healthcare professionals, nurses, doctors, and other healthcare workers. The company was founded in 2012 and is headquartered in Shanghai, China.",11.489999771118164,-71.48883377508412,26650960.0,733.0
ZD,"Ziff Davis, Inc. provides internet information and services in the United States, Canada, Ireland, and internationally. It operates in two segments, Digital Media, and Cybersecurity and Martech. The Digital Media segment operates a portfolio of web properties and apps, which include IGN, RetailMeNot, Mashable, PCMag, Humble Bundle, Speedtest, Offers.com, Black Friday, MedPageToday, Everyday Health, BabyCenter, and What to Expect, among others in the technology, shopping, entertainment, and health and wellness markets. The Cybersecurity and Martech segment provides cloud-based subscription services to consumers and businesses, including cybersecurity, privacy, and marketing technology. The company was formerly known as j2 Global, Inc. and changed its name to Ziff Davis, Inc. in October 2021. Ziff Davis, Inc. was incorporated in 2014 and is headquartered in New York, New York.",79.0999984741211,-4.888120696866081,3010226176.0,320076.0
ZDGE,"Zedge, Inc. builds digital marketplaces and competitive games around content that people use to express themselves. It offers the Zedge Ringtones and Wallpapers app, a freemium digital content marketplace that provides a wide array of mobile personalization content, including mobile phone wallpapers, video wallpapers, ringtones, and notification sounds. The company also provides GuruShots, a platform for skill-based photo challenge game that offers a fun, educational, and structured way for amateur photographers to compete in various contests showcasing their photos while gaining recognition with votes, badges, and awards. Zedge, Inc. was incorporated in 2008 and is based in New York, New York.",1.7599999904632568,15.032681266298752,30320008.0,18895.0
ZENV,"Zenvia Inc. develops a cloud-based platform that enables organizations to integrate several communication capabilities in Brazil, Mexico, and Argentina. It offers communication channels for businesses to engage or interact with their customers, such as SMS, Voice, WhatsApp, Facebook Instagram, Webchat, Messenger, rich communication service (RCS), and video; and communication solutions comprising SaaS for communication between businesses and end-consumers, such as marketing campaigns, sales teams' management, customer service and engagement, and customer success. The company also provides Zenvia Chat, a customer service platform that manages different communication channels in a single environment; Zenvia Message, a campaign manager to trigger RCS, SMS, and WhatsApp messages; Sirena, a solution for sales teams to communicate with customers through WhatsApp; and SenseData, a solution that uses advanced techniques to integrate and analyze large volumes of customer data, creating a unique 360º view of the customers and generating insights. In addition, it offers Zenvia Flow, a visual flow builder that allows customers to create communication and/or automation flows; Jornadas solution for enterprise clients to communicate with their customers through various digital channels and generate data-rich documents; and ALTU, the conversational automation solution for larger companies to solve their customer needs with automated yet humanized service through artificial intelligence. The company's platform assists customers in various use cases comprising marketing campaigns, customer acquisition, customer onboarding, warnings, customer services, fraud control, cross-selling and customer retention, ticket resolution, consumer health, and others. Zenvia Inc. was incorporated in 2020 and is based in São Paulo, Brazil.",1.149999976158142,-88.72549021899448,48835800.0,14819.0
ZEPP,"Zepp Health Corporation, together with its subsidiaries, develops, manufactures, and sells smart wearable technological devices in the People's Republic of China. It operates through two segments, Self-Branded Products and Others and Xiaomi Wearable Products. The company offers smart bands, watches, and scales; and associated accessories, smart hearable products, home treadmill, sportswear, home appliances, and smart watch accessories under the Xiaomi and Amazfit brands. It provides charts and graphs to display analysis of the activity and biometric data collected from users through its Zepp Life and Zepp mobile apps. The company was formerly known as Huami Corporation and changed its name to Zepp Health Corporation in February 2021. Zepp Health Corporation was founded in 2013 and is headquartered in Hefei, the People's Republic of China.",5.800000190734863,-87.65957406226624,67752288.0,24730.0
ZETA,"Zeta Global Holdings Corp. operates an omnichannel data-driven cloud platform that provides enterprises with consumer intelligence and marketing automation software in the United States and internationally. The company's Zeta Marketing Platform analyzes billions of structured and unstructured data points to predict consumer intent by leveraging sophisticated machine learning algorithms and the industry's opted-in data set for omnichannel marketing; and Consumer Data platform ingests, analyzes, and distills disparate data points to generate a single view of a consumer, encompassing identity, profile characteristics, behaviors, and purchase intent. It also offers various types of product suites, such as opportunity explorer, and CDP+, which helps in consolidating multiple databases and internal and external data feeds and organize data based on needs and performance metrics. Zeta Global Holdings Corp. was incorporated in 2007 and is headquartered in New York, New York.",8.170000076293945,-8.098990317470552,1927503104.0,1563764.0
ZEUS,"Olympic Steel, Inc. processes, distributes, and stores metal products in the United States and internationally. It operates in three segments: Carbon Flat Products; Specialty Metals Flat Products; and Tubular and Pipe Products. The company offers stainless steel and aluminum coil and sheet products, angles, rounds, and flat bars; alloy, heat treated, and abrasion resistant coils, sheets and plates; coated metals, including galvanized, galvannealed, electro galvanized, advanced high strength steels, aluminized, and automotive grades of steel; commercial quality, advanced high strength steel, drawing steel, and automotive grades cold rolled steel coil and sheet products; hot rolled carbon comprising hot rolled coil, pickled and oiled sheet and plate steel products, automotive grades, advanced high strength steels, and high strength low alloys; tube, pipe, and bar products, including round, square, and rectangular mechanical and structural tubing; hydraulic and stainless tubing; boiler tubing; carbon, stainless, and aluminum pipes; valves and fittings; and tin mill products, such as electrolytic tinplate, electrolytic chromium coated steel, and black plates. The company also provides cutting-to-length, slitting, shearing, blanking, tempering, stretcher-leveling, plate and laser processing, forming and machining, tube processing, finishing, and fabrication services, as well as value-added services, such as saw cutting, laser cutting, beveling, threading, and grooving services. It serves metal consuming industries, such as manufacturers and fabricators of transportation and material handling lift equipment, construction, mining and farm equipment, agriculture equipment, storage tanks, environmental and energy generation equipment, automobiles, food service, and electrical equipment, as well as general and plate fabricators, and metals service centers through direct sales force. Olympic Steel, Inc. was founded in 1954 and is based in Highland Hills, Ohio",33.58000183105469,89.39651831947629,578110720.0,57571.0
ZG,"Zillow Group, Inc. operates real estate brands on mobile applications and Websites in the United States. The company operates through Internet, Media & Technology (IMT); Mortgages; and Homes segments. Its IMT segment offers premier agent and rentals marketplaces, as well as other services, which includes new construction marketplace, advertising, and business technology solutions, as well as display and dotloop and floor plans. The company's Mortgages segment provides mortgage originations and the sale of mortgages, and advertising to mortgage lenders and other mortgage services. Its Homes segment offers title and escrow services. The company's brand portfolio includes Zillow Premier Agent, Zillow Home Loans, Zillow Closing Services, Zillow Rentals, Trulia, StreetEasy, HotPads, and Out East; and Mortech, a suite of marketing software and technology solutions for the real estate industry, as well as New Home Feed and ShowingTime+, and Bridge Interactive. Zillow Group, Inc. was incorporated in 2004 and is headquartered in Seattle, Washington.",31.209999084472656,-30.644446478949654,9780895744.0,384772.0
ZGN,"Ermenegildo Zegna N.V., together with its subsidiaries, designs, manufactures, markets, and distributes luxury menswear, footwear, leather goods, and other accessories under the Zegna and the Thom Browne brands. It provides luxury leisurewear for men; formal suits, tuxedos, shirts, blazers, formal overcoats, and accessories; leather accessories comprising shoes, bags, belts, and small leather accessories; and fragrances. The company also offers luxury womenswear and childrenswear under the Thom Browne brand, as well as provides eyewear, cufflinks and jewelry, watches, underwear, and beachwear manufactured by third parties under licenses. It serves customers through its retail stores and online channels in Europe, the Middle East, Africa, North America, Latin America, the Asia Pacific, and internationally. The company was founded in 1910 and is based in Trivero, Italy. Ermenegildo Zegna N.V. is a subsidiary of Monterubello Societa' Semplice.",10.470000267028809,-2.5139619166048197,3066297600.0,351852.0
ZH,"Zhihu Inc. operates an online content community in the People's Republic of China. Its community allows people to seek inspiration, find solutions, make decisions, and have fun. The company also offers technology, business support, and consulting services; information transmission, software, and information technology services; information and marketing services; vocational training; and internet services, as well as holds audio-visual permit. Zhihu Inc. was founded in 2010 and is headquartered in Beijing, the People's Republic of China.",7.800000190734863,-84.70588197895125,646841344.0,485566.0
ZI,"ZoomInfo Technologies Inc., through its subsidiaries, provides go-to-market intelligence and engagement platform for sales and marketing teams in the United States and internationally. The company's cloud-based platform provides information on organizations and professionals to help users identify target customers and decision makers, obtain continually updated predictive lead and company scoring, monitor buying signals and other attributes of target companies, craft messages, engage through automated sales tools, and track progress through the deal cycle. It serves enterprises, mid-market companies, and down to small businesses that operate in various industry verticals, including software, business services, manufacturing, telecommunications, financial services, retail, media and internet, transportation, education, hospitality, and real estate. ZoomInfo Technologies Inc. was founded in 2007 and is headquartered in Vancouver, Washington.",30.110000610351562,-11.441174675436582,11703500800.0,4826745.0
ZIM,"ZIM Integrated Shipping Services Ltd., together with its subsidiaries, provides container shipping and related services in Israel and internationally. It provides door-to-door and port-to-port transportation services for various types of customers, including end-users, consolidators, and freight forwarders. The company also offers ZIMonitor, a premium reefer cargo tracking service. As of December 31, 2022, it operated a fleet of 150 vessels, which included 139 container vessels and 11 vehicle transport vessels, of which nine vessels were owned by it and 141 vessels are chartered-in; and network of 67 weekly lines. The company was incorporated in 1945 and is headquartered in Haifa, Israel.",17.190000534057617,49.47826551354449,1149284096.0,1587794.0
ZIMV,"ZimVie Inc., a medical technology company, develops, manufactures, and markets a portfolio of products and solutions designed to treat various spine pathologies, and support dental tooth replacement and restoration procedures worldwide. It offers dental implant systems, prosthetic and abutment products, surgical instrumentation, and kits; bone grafts, barrier membranes, allografts, and collagen wound care products; hardware and software solutions consist of intraoral scanners and RealGUIDE; and virtual treatment planning services, guided surgery solutions, CAD/CAM workflow systems, and patient-specific restorative components and intra-oral scanners, as well as spinal fusion implants and instrumentation for various spinal procedures, biologics, and bone healing technologies. The company also provides MIS solutions, such as Vital MIS and Timberline; and motion preservation solutions, including Mobi-C and The Tether. ZimVie Inc. was incorporated in 2021 and is headquartered in Westminster, Colorado.",9.34000015258789,-66.64285659790039,222318048.0,315944.0
ZION,"Zions Bancorporation, National Association provides various banking and related services primarily in the states of Arizona, California, Colorado, Idaho, Nevada, New Mexico, Oregon, Texas, Utah, Washington, and Wyoming. The company offers corporate banking services; commercial banking, including a focus on small- and medium-sized businesses; commercial real estate banking services; municipal and public finance services; retail banking, including residential mortgages; trust services; wealth management and private client banking services; and capital markets products and services. The company was formerly known as ZB, National Association and changed its name to Zions Bancorporation, National Association in September 2018. Zions Bancorporation, National Association was founded in 1873 and is headquartered in Salt Lake City, Utah.",49.15999984741211,-6.254765189155231,5442847232.0,4232433.0
ZIP,"ZipRecruiter, Inc., together with its subsidiaries, operates a marketplace that connects job seekers and employers. The company's platform is a two-sided marketplace, which enables employers to post jobs and access other features, where the job seekers are able to apply to jobs with a single click. ZipRecruiter, Inc. was incorporated in 2010 and is headquartered in Santa Monica, California.",16.420000076293945,-22.18009583206365,1099111168.0,847617.0
ZIVO,"ZIVO Bioscience, Inc., a research and development company, engages in licensing and selling natural bioactive ingredients derived from its proprietary algae cultures to animal, human, and dietary supplement and medical food manufacturers. The company operates in the biotech and agtech sectors, with an intellectual property portfolio comprising proprietary algal and bacterial strains, biologically active molecules and complexes, production techniques, cultivation techniques, and patented or patent-pending inventions for applications in human and animal health. Its products indications include poultry gut health, bovine mastitis, canine joint health, human immune modification, algal biomass for human consumption, and biomass for supporting skin health / anti-aging. The company was formerly known as Health Enhancement Products, Inc. and changed its name to ZIVO Bioscience, Inc. in October 2014. ZIVO Bioscience, Inc. is headquartered in Bloomfield Hills, Michigan.",15.0,1462.5000349245972,7535278.0,19663.0
ZKIN,"ZK International Group Co., Ltd., through its subsidiaries, engages in the designing, producing, and selling double-press thin-walled stainless steel, carbon steel, and single-press tubes and fittings in the People's Republic of China. It offers carbon and stainless steel strips; carbon and stainless steel pipes; light gauge stainless steel pipes; pipe connections and fittings; and couplings, unions, adapters, caps, plug pipes, elbows, three-way fittings, tees, cross, side-inlet elbows, wyes, reducers, bushings, pipe fasteners, and pipe flanges. The company also provides stainless steel band, copper strip, valve, light industry machinery and equipment, and other stainless steel products. Its products are used in various applications, including water and gas transmission within urban infrastructural development, residential housing development, food and beverage production, oil and gas exploitation, and agricultural irrigation. The company also exports its products to Europe, Africa, and Southeast Asia. ZK International Group Co., Ltd. was incorporated in 2015 and is based in Wenzhou, the People's Republic of China.",0.40799999237060547,-69.32330983416554,17831516.0,10992.0
ZLAB,"Zai Lab Limited develops and commercializes therapies to treat oncology, autoimmune disorders, infectious diseases, and neuroscience primarily in Mainland China and Hong Kong. Its commercial products include Zejula, a once-daily small-molecule poly polymerase 1/2 inhibitor; Optune, a device that delivers tumor treating fields; NUZYRA for acute bacterial skin and skin structure infections, and community acquired bacterial pneumonia; and Qinlock to treat gastrointestinal stromal tumors. The company also develops Odronextamab to treat follicular lymphoma, diffuse large B-cell lymphoma, and other B-celllymphomas; Repotrectinib, a tyrosine kinase inhibitor (TKI) to target ROS1 and TRK A/B/C in TKI-naïve- or -pretreated cancer patients; Margetuximab for the treatment of breast and gastroesophageal cancers; Tisotumab vedotin, an antibody drug conjugate; Adagrasib for treating KRAS-G12C-mutated NSCLC, colorectal cancer, pancreatic cancer, and other solid tumors; and Bemarituzumab to treat gastric and gastroesophageal junction cancer. In addition, it develops Zipalertinib for the treatment of patients with EGFR exon 20 insertion NSCLC; Elzovantinib, an orally bioavailable multi-targeted kinase inhibitor; ZL-2313, an investigational oral EGFR inhibitor; ZL-1211, a humanized IgG1 monoclonal antibody that targets CLDN18.2; ZL-1218 is humanized IgG1 monoclonal antibody to induce potent antibody-dependent cellular cytotoxicity activity that enables NK cell-mediated killing of CCR8-expressing T-regs; Efgartigimod to reduce disease-causing immunoglobulin G antibodies; ZL-1102, a human nanobody targeting interleukin- 17A; Sulbactam/durlobactam for the treatment of serious infections caused by Acinetobacter; and KarXT for the treatment of psychiatric and neurological conditions. The company was incorporated in 2013 and is headquartered in Shanghai, China.",30.700000762939453,-27.96808650323019,2465037312.0,159272.0
ZM,"Zoom Video Communications, Inc. provides unified communications platform in the Americas, the Asia Pacific, Europe, the Middle East, and Africa. The company offers Zoom Meetings that offers HD video, voice, chat, and content sharing through mobile devices, desktops, laptops, telephones, and conference room systems; Zoom Phone, an enterprise cloud phone system; and Zoom Chat enables users to share messages, images, audio files, and content in desktop, laptop, tablet, and mobile devices. It also provides Zoom Rooms, a software-based conference room system; Zoom Hardware-as-a-Service allows users to access video communication technology from third party equipment; Zoom Conference Room Connector, a gateway for SIP/H.323 endpoints to join Zoom meetings; Zoom Events, which enables users to manage and host internal and external virtual events; OnZoom, a prosumer-focused virtual event platform and marketplace for Zoom users to create, host, and monetize online events; and Zoom Webinars to provide video presentations to large audiences from many devices. In addition, the company offers Zoom Developer Platform that enables developers, platform integrators, service providers, and customers to build apps and integrations using Zoom's video-based communications solutions, as well as integrate Zoom's technology into their products and services; Zoom App Marketplace, which helps developers to publish their apps, as well as third-party integrations of Zoom; and Zoom Contact Center, an omnichannel contact center solution. It serves individuals; and education, entertainment/media, enterprise infrastructure, finance, government, healthcare, manufacturing, non-profit/not for profit and social impact, retail/consumer products, and software/Internet industries. The company was formerly known as Zoom Communications, Inc. and changed its name to Zoom Video Communications, Inc. in May 2012. The company was incorporated in 2011 and is headquartered in San Jose, California.",67.73999786376953,-1.4260816931393627,19213094912.0,3031693.0
ZNTL,"Zentalis Pharmaceuticals, Inc., a clinical-stage biopharmaceutical company, focuses on discovering and developing small molecule therapeutics for the treatment of various cancers. Its products candidatures include the ZN-c3, an inhibitor of WEE1, a protein tyrosine kinase, which is in Phase 2 clinical trial for the treatment of inhibitor for advanced solid tumors and hematological malignancies; in Phase 2 clinical trial as a monotherapy for the treatment of uterine serous carcinoma indications; Phase 2 clinical trial in Cyclin E1 driven high-grade serous ovarian cancer, fallopian tube, or primary peritoneal cancer; Phase 1/2 clinical trial in combination with PARPi for platinum-resistant ovarian cancer; Phase 1b clinical trial in combination with chemotherapy in platinum-resistant ovarian, and peritoneal or fallopian tube cancer; Phase 1/2 clinical trial in combination with chemotherapy in relapsed or refractory osteosarcoma; Phase 1/2 clinical trial with encorafenib and cetuximab for mutant metastatic colorectal cancer; and Phase 1/2 clinical trial in combination with chemotherapy in pancreatic cancer. The company's products pipeline also includes ZN-d5, an oral small molecule inhibitor of B-cell lymphoma 2, for hematological malignancies and related disorders; and BCL-xL heterobifunctional degrader, a member of the anti-apoptotic BCL-2 proteins, for solid tumors and hematological malignancies. Zentalis Pharmaceuticals, Inc. has licensing agreements and strategic collaborations with Recurium IP Holdings, LLC; Pfizer, Inc.; Zentera Therapeutics: and GlaxoSmithKline plc. The company was incorporated in 2014 and is headquartered in New York, New York.",20.139999389648438,-13.18966065802539,1323926272.0,638621.0
ZOM,"Zomedica Corp., a veterinary health company, focuses on the unmet needs of clinical veterinarians by developing products for companion animals. The company offers diagnostic products comprising TRUFORMA Bulk Acoustic Wave point of care diagnostic platform and VetGuardian, a zero-touch vital signs remote monitoring system, as well as Revo Squared imaging platform comprising diagnostic imaging products and services for use in animal health. It also provides therapeutic products, including PulseVet electrohydraulic shockwave therapy platform; and Assisi Loop line of products, including the Assisi Loop, Assisi Loop Lounge, and DentaLoop devices that treat pain and inflammation through delivery of targeted pulsed electromagnetic field focused energy. The company has collaboration agreements with Celsee, Inc. for the development and commercialization of liquid biopsy assays and related consumables for the detection of cancer in companion animals; and Seraph Biosciences, Inc. for the development of a novel pathogen detection system. The company was formerly known as Zomedica Pharmaceuticals Corp. and changed its name to Zomedica Corp. in October 2020. Zomedica Corp. is headquartered in Ann Arbor, Michigan.",0.16300000250339508,-50.75528628822159,168159424.0,4090726.0
ZROZ,"The fund invests at least 80% of its total assets (exclusive of collateral held from securities lending) in the component securities of the ICE BofA Long US Treasury Principal STRIPS Index (the ""underlying index""). The underlying index is an unmanaged index comprised of long maturity Separate Trading of Registered Interest and Principal of Securities (""STRIPS"") representing the final principal payment of U.S. Treasury bonds.",87.31999969482422,-35.5571957971777,897129792.0,550689.0
ZS,"Zscaler, Inc. operates as a cloud security company worldwide. The company offers Zscaler Internet Access solution that provides users, workloads, IoT, and OT devices secure access to externally managed applications, including software-as-a-service (SaaS) applications and internet destinations; and Zscaler Private Access solution, which is designed to provide access to managed applications hosted internally in data centers, and private or public clouds. It also provides Zscaler Digital Experience that measures end-to-end user experience across business applications, as well as provides an easy-to-understand digital experience score for each user, application, and location within an enterprise. In addition, the company offers Posture Control solutions comprising Cloud Security Posture Management that identifies and remediates application misconfigurations in SaaS, infrastructure as a service, and PaaS to reduce risk and ensure compliance with industry and organizational benchmarks; Cloud Infrastructure Entitlement Management that detects and remediates excessive or unused cloud permissions and enforces least privileged access without disrupting productivity; Infrastructure as Code (IaC), which analyzes IaC templates to identify misconfigurations and other security issues prior to deployment to cloud infrastructure; and Vulnerability Scanning and Data Loss Prevention solutions. Its platform modules include Zscaler Central Authority, Zscaler Enforcement Node, and Zscaler Log Servers. The company serves customers in airlines and transportation, conglomerates, consumer goods and retail, financial services, healthcare, manufacturing, media and communications, public sector and education, technology, and telecommunications services industries. The company was formerly known as SafeChannel, Inc., and changed its name to Zscaler, Inc. in August 2008. Zscaler, Inc. was incorporated in 2007 and is headquartered in San Jose, California.",111.9000015258789,136.42509443652258,25355745280.0,1536179.0
ZSL,"The fund seeks to meet its investment objective by investing under normal market conditions in any one of, or combinations of, Financial Instruments (including swap agreements, futures contracts and forward contracts) based on the fund’s benchmark.",19.299999237060547,-81.68880554302287,16968148.0,333320.0
ZTEK,"Zentek Ltd. engages in the research and development of graphene and related nanomaterials in Canada. It owns 100% interest in the Albany Graphite project located in Northern Ontario, Canada. The company develops graphene-based antimicrobial coating under the ZenGUARD brand, surgical masks, HVAC filters, personal protective equipment, rapid detection point of care diagnostics tests, and pharmaceutical products based on graphene-based compound. In addition, it develops graphene oxide synthesis and graphene synthesis. The company was formerly known as ZEN Graphene Solutions Ltd. and changed its name to Zentek Ltd. in October 2021. Zentek Ltd. was incorporated in 2008 and is headquartered in Thunder Bay, Canada.",1.5499999523162842,474.074033601786,116137344.0,14198.0
ZTO,"ZTO Express (Cayman) Inc. provides express delivery and other value-added logistics services in the People's Republic of China. It offers freight forwarding services; and delivery services for e-commerce and traditional merchants, and other express service users. The company was founded in 2002 and is headquartered in Shanghai, the People's Republic of China.",26.8700008392334,13.279939363680496,19570767872.0,1413808.0
ZTR,"Virtus Global Dividend & Income Fund Inc. is a closed-ended balanced mutual fund launched by Virtus Investment Partners, Inc. The fund is co-managed by Virtus Investment Advisers, Inc., Kayne Anderson Rudnick Investment Management LLC and Newfleet Asset Management, LLC. It invests in the public equity and fixed income markets of the United States. The fund seeks to invest in securities of companies operating across diversified sectors. It primarily invests in reasonably priced growth (GARP) stocks of large cap companies and investment grade bonds issued by companies and governments. The fund is actively managed. It benchmarks the performance of its portfolio against a composite index comprised of 60% Russell Developed Large Cap Index and 40% Bloomberg Barclays U.S. Aggregate Bond Index. The fund was formerly known as The Zweig Total Return Fund, Inc. Virtus Global Dividend & Income Fund Inc. was formed on September 30, 1988 and is domiciled in the United States.",6.550000190734863,-43.04347660230554,229135328.0,294636.0
ZTS,"Zoetis Inc. discovers, develops, manufactures, and commercializes animal health medicines, vaccines, and diagnostic products in the United States and internationally. It commercializes products primarily across species, including livestock, such as cattle, swine, poultry, fish, and sheep and others; and companion animals comprising dogs, cats, and horses. The company also offers parasiticides; vaccines; anti-infectives; other pharmaceutical products; dermatology; and medicated feed additives. In addition, the company provides animal health diagnostics, including point-of-care diagnostic products and laboratory; and other non-pharmaceutical products. It markets its products to veterinarians, livestock producers, and pet owners. The company was founded in 1952 and is headquartered in Parsippany, New Jersey.",146.5500030517578,9.251531026223526,80214835200.0,1716299.0
ZUMZ,"Zumiez Inc., together with its subsidiaries, operates as a specialty retailer of apparel, footwear, accessories, and hardgoods for young men and women. The company also offers hardgoods, including skateboards, snowboards, bindings, components, and other equipment. It operates stores in the United States, Canada, Europe, and Australia under the names of Zumiez, Blue Tomato, and Fast Times. The company also operates zumiez.com, zumiez.ca, blue-tomato.com, and fasttimes.com.au e-commerce websites. Zumiez Inc. was founded in 1978 and is headquartered in Lynnwood, Washington.",21.739999771118164,-36.227633693724684,350408832.0,288151.0
ZUO,"Zuora, Inc., together with its subsidiaries, provides cloud-based subscription management platform that enables companies in various industries to launch, manage, and transform into a subscription business. The company offers Zuora platform that acts as an orchestration engine that allows customers quote-to-cash and revenue operations; and Zuora Billing that helps customers to set payment terms, manage hierarchical billing relationships, consolidate invoicing across multiple subscriptions, and tax transactions. It also provides Zuora Revenue, a revenue recognition automation solution; Zuora CPQ for configure, price, and quote various subscription options; Zuora Collect designed to/ handle the complicated function of payments associated with subscription-based businesses; Zephr, a digital subscriber experience platform for digital publishing and media industry; and Zuora Marketplace. It sells its products through its systems integrators, consultants, and ecosystem partners. Zuora, Inc. was incorporated in 2006 and is headquartered in Redwood City, California.",6.360000133514404,-56.9105688693054,1159124992.0,784908.0
ZVIA,"Zevia PBC, a beverage company, develops, markets, sells, and distributes various carbonated and non-carbonated soft drinks in the United States and Canada. It offers soda, energy drinks, organic tea, mixers, and kidz drinks. The company offers its products through various retail channels, including grocery distributors, national retailers, warehouse club, and natural products retailers, as well as e-commerce channels. It provides its products under the Zevia brand name. The company was founded in 2007 and is headquartered in Encino, California.",4.090000152587891,-70.03662808139866,125188200.0,200596.0
ZVRA,"Zevra Therapeutics, Inc., a rare disease company melding science, discovers and develops various proprietary prodrugs to treat serious medical conditions in the United States. The company utilizes its Ligand Activated Therapy technology to generate improved prodrug versions of FDA-approved drugs, as well as to generate prodrug versions of existing compounds that may have applications for new disease indications. Its prodrug product candidate pipeline is focused on the high need areas of attention deficit hyperactivity disorder, stimulant use disorder, and CNS rare diseases, including idiopathic hypersomnia (IH). The company's lead product candidate KP1077, which is under Phase II clinical trial for the treatment of IH and narcolepsy, is based on its prodrug of d-methylphenidate, known as serdexmethylphenidate. It is also developing KP879, a prodrug product candidate for the treatment of stimulant use disorder and is under Phase II clinical trial. In addition, the company has received FDA approval for AZSTARYS, a once-daily treatment for attention deficit hyperactivity disorder in patents age six years and older, and for APADAZ, an immediate-release combination product containing benzhydrocodone, a prodrug of hydrocodone, and acetaminophen. The company's product pipeline include, arimoclomol It has collaboration and license agreement with KVK-Tech, Inc. and Commave Therapeutics SA. The company was formerly known as KemPharm, Inc. and changed its name to Zevra Therapeutics, Inc. in February 2023. Zevra Therapeutics, Inc. was incorporated in 2006 and is headquartered in Celebration, Florida.",4.590000152587891,-29.166664520408887,164039008.0,159931.0
ZVSA,"ZyVersa Therapeutics, Inc., a clinical stage biopharmaceutical company, develops and commercializes products for the treatment of renal and inflammatory diseases. It engages in the development of VAR 200, a cholesterol efflux mediator, which is in Phase 2a clinical trial to the treatment of multiple renal indications, such as focal segmental glomerulosclerosis, alport syndrome, and diabetic nephropathy; and IC 100, a monoclonal antibody inflammasome ASC inhibitor that is in preclinical stage for treatment of multitude of inflammatory diseases. ZyVersa Therapeutics, Inc. is headquartered in Weston, Florida.",549.5,-84.06091370558376,5313230.0,1193973.0
